#### DATA MINER
Timestamp: 1558419337074
Algorithm: pol1
Max index for prime numbers picking: 500
Iterations limit: 100000
User: chl2598a
Available cores: 6
Memory available to JVM: 126877696 bytes

"","n","p","q","success","x0","x","nbReboot","i","time (µs)"
"","63341","97","653","true","51242","59390","14","3","533"
"","6647533","3167","2099","true","3197274","5063285","24","42","1117653"
"","513229","1997","257","true","335428","277515","0","10","70"
"","269849","449","601","true","154599","185851","2","19","417"
"","1017047","359","2833","true","659945","14822","17","7","2714"
"","205727","409","503","true","150359","114776","4","22","1058"
"","3660907","2801","1307","true","444730","3497820","7","39","10531"
"","3054619","2879","1061","true","1517896","988160","107","47","31073"
"","7988327","3571","2237","true","4967282","3585305","95","31","34823"
"","3009667","3037","991","true","1605464","2236731","1","2","296"
"","3495967","2029","1723","true","2229063","1453985","58","6","9201"
"","7138429","3571","1999","true","1584168","2976858","2","31","1442"
"","87673","1201","73","true","10855","84116","5","32","380"
"","24287","163","149","true","5073","23102","0","8","70"
"","202703","3323","61","true","169443","174323","7","10","7512"
"","1962101","641","3061","true","784930","1356061","14","11","16078"
"","1848079","1321","1399","true","294621","727909","9","44","173038"
"","1117723","3571","313","true","327068","729273","0","9","32"
"","1929989","733","2633","true","726610","1458144","0","14","61"
"","5021053","3323","1511","true","4284826","2603388","25","88","225085"
"","81061","787","103","true","37157","71456","0","14","53"
"","1616759","1307","1237","true","425444","750887","22","10","7830"
"","733319","653","1123","true","715248","565711","7","16","2433"
"","1766111","743","2377","true","671344","94776","0","15","42"
"","3289417","2267","1451","true","3094276","2139518","28","2","79437"
"","3510593","1663","2111","true","176585","2939884","21","17","18042"
"","4480657","2357","1901","true","177440","3642963","6","126","297340"
"","2627101","3169","829","true","2414348","531689","4","5","844"
"","1510499","1181","1279","true","567379","1440936","30","5","4846"
"","265679","701","379","true","84110","261861","6","2","993"
"","2582777","1499","1723","true","612668","59537","29","52","66884"
"","3631939","1091","3329","true","2474347","729838","5","7","47784"
"","268579","419","641","true","16901","168818","0","11","34"
"","18649","1097","17","true","3597","8663","0","6","31"
"","3360349","3253","1033","true","83955","80702","45","7","5083"
"","843041","647","1303","true","716025","587919","0","16","49"
"","412453","1489","277","true","337394","66396","16","6","117995"
"","1688839","2273","743","true","1315795","861822","50","15","8863"
"","577987","167","3461","true","207472","280284","1","8","230"
"","463193","967","479","true","136144","216405","36","32","34464"
"","72991","1553","47","true","62340","66664","1","4","529"
"","1890979","3457","547","true","1559278","916553","9","12","4422"
"","8137","103","79","true","4356","7137","0","14","34"
"","3839063","1163","3301","true","2434009","3566252","2","12","1772"
"","3137377","1061","2957","true","2735086","1132392","22","87","3761"
"","5848769","1907","3067","true","2667312","2404146","41","82","247312"
"","2046229","1321","1549","true","1778514","869666","7","44","1553"
"","413381","2633","157","true","412323","76971","5","6","357"
"","152333","439","347","true","139706","12835","15","6","2172"
"","1896691","2777","683","true","402768","1674514","54","26","32830"
"","6560969","3011","2179","true","4562978","5353955","3","21","579"
"","273983","83","3301","true","133468","74289","5","5","1979"
"","1872613","2833","661","true","1355670","1030458","3","18","1302"
"","1089587","673","1619","true","786594","54806","11","50","1175"
"","402161","1013","397","true","236999","269156","1","29","1393"
"","841579","421","1999","true","652941","714407","1","4","254"
"","7144673","2657","2689","true","16142","6329174","7","48","7179"
"","7654589","2287","3347","true","6552537","6879578","42","62","1566842"
"","347653","1747","199","true","270650","241397","5","6","296"
"","5241091","1657","3163","true","2592232","2935231","2","85","6782"
"","5617019","1609","3491","true","1586158","5463848","11","6","8724"
"","300389","1069","281","true","27417","233734","2","6","198"
"","2960519","1999","1481","true","1111054","681564","31","40","23003"
"","25451","821","31","true","12995","2641","7","1","355"
"","254503","307","829","true","137659","249574","6","35","832"
"","1166357","337","3461","true","696202","6026","22","11","16523"
"","8673283","3559","2437","true","7693545","6280622","2","34","3573"
"","9548797","3559","2683","true","7226879","6244901","101","31","258792"
"","1448311","1559","929","true","1291864","1441528","85","23","23411"
"","2282873","1933","1181","true","1521438","1587574","25","33","3919"
"","458231","1783","257","true","229214","102256","2","15","1779"
"","19741","19","1039","true","8368","2098","15","1","868"
"","5872967","2477","2371","true","3968809","4018600","25","13","1884241"
"","2166223","631","3433","true","2056193","129119","6","11","1011"
"","4391273","1627","2699","true","3476642","126649","13","31","177272"
"","558073","229","2437","true","48080","82430","0","28","59"
"","4531393","1721","2633","true","42550","2475442","1","32","351"
"","3687917","1747","2111","true","1054428","2405468","27","16","3946"
"","1804591","787","2293","true","1236193","656961","3","35","523"
"","892039","337","2647","true","698297","273003","13","6","31440"
"","10037653","3347","2999","true","355980","9373973","39","6","407217"
"","3902519","2549","1531","true","1354353","2618657","19","42","4667"
"","422473","241","1753","true","125546","175433","4","1","572"
"","3673511","2269","1619","true","2506533","1077063","14","8","7662"
"","4915439","1481","3319","true","802492","1602371","2","93","77366"
"","4971899","2551","1949","true","3827242","640627","6","81","2626"
"","6269933","1949","3217","true","1955992","5518764","46","5","192591"
"","1613663","2749","587","true","533449","324477","2","16","564"
"","566281","1543","367","true","235050","256652","14","16","2276"
"","8725309","2621","3329","true","5655278","4643262","1","81","5036"
"","1780621","751","2371","true","1548408","189098","12","10","4252"
"","2582639","1663","1553","true","1147024","1113764","9","13","179011"
"","9574177","2713","3529","true","8271639","3002842","3","50","10750"
"","6602801","1987","3323","true","625518","3433453","16","88","191679"
"","6457597","2879","2243","true","5059651","5019277","9","45","133513"
"","726977","1949","373","true","112338","406637","6","81","3187"
"","5510273","2063","2671","true","970346","401423","12","2","11761"
"","1371443","1871","733","true","991324","705454","9","1","35867"
"","426059","2141","199","true","279214","146472","0","8","36"
"","906439","257","3527","true","50422","110303","6","4","14327"
"","297529","113","2633","true","163650","283769","0","4","31"
"","2014847","2287","881","true","1192670","917798","12","41","157538"
"","9319909","3023","3083","true","6024232","1640206","4","86","5374"
"","6204647","2027","3061","true","1271640","144628","4","22","55305"
"","1745959","2081","839","true","1742938","1141529","3","25","3718"
"","118421","79","1499","true","107467","36604","2","7","157"
"","285059","1447","197","true","26253","34330","11","2","5088"
"","48019","1549","31","true","37983","38169","1","3","82"
"","1622399","619","2621","true","1484836","1280398","3","11","2310"
"","402121","2467","163","true","71259","345096","3","71","9461"
"","3409921","2621","1301","true","1892754","1998135","2","38","2716"
"","808567","811","997","true","427594","571952","10","14","4487"
"","19837","239","83","true","14485","11856","1","16","149"
"","1840907","1669","1103","true","121159","660246","4","89","1709"
"","1353799","1637","827","true","116784","47316","40","8","12380"
"","3492217","1181","2957","true","1281748","3228036","6","33","45309"
"","10868093","3251","3343","true","4120305","788030","7","63","14799"
"","2287139","719","3181","true","428305","724138","0","14","74"
"","3642523","3533","1031","true","1570310","1966214","10","15","21429"
"","9479033","3389","2797","true","8795812","3612971","39","31","112805"
"","3914653","3343","1171","true","710107","2201961","1","53","206081"
"","2516711","2131","1181","true","159793","2039335","32","12","10672"
"","3959567","1193","3319","true","672449","1824142","11","93","7991"
"","2247233","2953","761","true","182795","1860039","37","16","64105"
"","3161033","1069","2957","true","2962335","2617048","1","56","221380"
"","8622617","2677","3221","true","6246516","194257","16","42","3600"
"","378311","149","2539","true","302951","267042","9","2","2345"
"","6754541","2029","3329","true","586011","3079432","49","14","20847"
"","788311","241","3271","true","500029","134432","12","13","3103"
"","1669457","503","3319","true","462281","1301988","47","93","118689"
"","858587","1181","727","true","667944","633695","17","33","4908"
"","2143007","1447","1481","true","1430055","1424131","0","10","72"
"","1279129","2543","503","true","1055792","168285","3","12","1079"
"","543397","1039","523","true","128307","164394","11","8","3695"
"","4424089","2357","1877","true","5414","3586730","17","9","106196"
"","10099603","3187","3169","true","3366324","2684306","19","71","95378"
"","1526677","2791","547","true","1024959","1382207","10","60","6484"
"","208603","337","619","true","133843","165412","8","32","1529"
"","877433","1153","761","true","83191","636631","18","37","37691"
"","8683333","3203","2711","true","3440736","4542568","1","68","66072"
"","4878917","2113","2309","true","3804607","4859820","6","20","802"
"","9778291","3491","2801","true","7422563","5045192","9","55","394640"
"","2234399","977","2287","true","850924","73344","13","62","10923"
"","11485553","3229","3557","true","6701116","7960294","12","21","17709"
"","69943","3041","23","true","58410","34559","17","2","1761"
"","399317","2069","193","true","135905","379085","14","8","4822"
"","4774097","2447","1951","true","3982046","4493469","17","16","44534"
"","1476481","617","2393","true","835597","998321","9","52","3157"
"","4121353","1543","2671","true","2245831","3543937","33","13","13705"
"","1905511","1753","1087","true","238591","429668","5","1","794"
"","3958249","3433","1153","true","492564","3929657","1","37","323"
"","122413","163","751","true","110018","14500","2","10","174"
"","7730717","3121","2477","true","5143184","454223","15","99","165648"
"","6154193","2663","2311","true","5257823","1500137","12","30","2407"
"","4698959","2699","1741","true","3020523","3908494","2","66","829"
"","1982","991","2","true","1244","1502","0","2","55"
"","4535093","3083","1471","true","2757118","1036804","23","86","21124"
"","812327","347","2341","true","230644","492836","27","31","6146"
"","6216809","2027","3067","true","6204380","3636171","7","22","3481"
"","1196203","1997","599","true","323222","535867","6","27","3673"
"","2892167","1597","1811","true","2016523","2194001","131","13","44370"
"","2531407","2591","977","true","2436484","2283615","22","58","13313"
"","3616307","1697","2131","true","1335627","1902473","2","33","2719"
"","3346619","1039","3221","true","1301505","2605450","10","25","41416"
"","216199","1451","149","true","156704","60450","0","14","57"
"","413821","227","1823","true","21253","50082","9","23","15450"
