"","n","p","q","success","x0","x","nbReboot","i","time (µs)"
"","1113037","727","1531","true","28142","894688","18","14","3786"
"","5059141","3121","1621","true","2541003","4819333","14","20","3685"
"","1241231","1181","1051","true","717384","1187422","1","14","39897"
"","7659677","2381","3217","true","1012558","1890799","14","24","21658"
"","7413313","3359","2207","true","3601702","4621336","6","55","303728"
"","185879","269","691","true","54094","142595","4","15","983"
"","2967479","937","3167","true","1147813","1754989","48","6","119504"
"","932249","2153","433","true","325879","846905","11","38","11080"
"","2599417","1789","1453","true","298933","149274","50","20","4696"
"","4575611","3469","1319","true","4278448","227799","7","10","34198"
"","9701221","3529","2749","true","120574","3794263","15","50","21150"
"","1042417","2281","457","true","473380","167190","2","30","75365"
"","323177","131","2467","true","296519","167615","6","7","6760"
"","334967","2557","131","true","158067","143657","7","7","2292"
"","5136983","1951","2633","true","3084608","4409337","29","1","42828"
"","3781787","2389","1583","true","3691001","1129993","2","28","107345"
"","3665173","1361","2693","true","3413929","1938165","58","55","192160"
"","3639613","1051","3463","true","698302","1035673","0","67","119"
"","1111997","397","2801","true","741562","547429","5","1","41025"
"","2251037","2683","839","true","1875502","404735","6","19","2854"
"","200441","883","227","true","7782","19586","5","23","26823"
"","1860203","3169","587","true","553244","621336","2","14","619"
"","1337099","937","1427","true","1297453","1017290","4","18","502"
"","5665657","1637","3461","true","5325711","400708","18","19","13988"
"","53219","19","2801","true","51692","43313","8","1","1025"
"","5765897","3557","1621","true","4472460","4042063","1","32","5892"
"","2992021","863","3467","true","1324336","2466948","21","13","438600"
"","2032631","761","2671","true","1892459","1875717","39","16","18990"
"","8381011","2383","3517","true","330862","7881861","123","57","149970"
"","3959779","1451","2729","true","686670","1745522","27","17","49732"
"","6103991","2141","2851","true","4408661","294668","6","1","281197"
"","135137","337","401","true","118577","72071","3","11","1711"
"","3208487","1433","2239","true","1884060","2526653","30","7","11349"
"","3931901","2963","1327","true","2923981","3364545","20","10","6674"
"","6207","2069","3","true","3335","5489","1","1","48"
"","44311","73","607","true","29810","12071","35","6","3443"
"","466883","541","863","true","2879","145274","5","13","2188"
"","3800851","2917","1303","true","936605","116928","1","1","519"
"","710477","491","1447","true","282559","536897","45","2","4942"
"","3616567","1811","1997","true","3506500","2016047","51","10","19374"
"","1689991","1297","1303","true","1174714","1060050","3","32","2437"
"","1990057","1657","1201","true","1263498","213824","8","32","276266"
"","212189","3167","67","true","111455","73868","4","3","922"
"","3262087","1087","3001","true","146362","1773601","34","16","5778"
"","1002629","1091","919","true","116658","102873","3","25","582"
"","2076247","3229","643","true","1354537","1767849","2","16","194"
"","912277","599","1523","true","834537","691375","13","39","15904"
"","8193377","2347","3491","true","4426522","2084216","0","29","79"
"","38539","2267","17","true","30898","10566","0","6","30"
"","6123661","1879","3259","true","5446354","4830042","4","37","13422"
"","2186417","1511","1447","true","946119","1747757","8","30","8705"
"","4403027","2969","1483","true","3709941","2444942","3","58","13047"
"","8819093","2557","3449","true","8136285","7911269","64","29","266939"
"","1204121","877","1373","true","193016","326320","1","66","294"
"","1236143","619","1997","true","1189901","629706","18","32","8069"
"","10808411","3499","3089","true","612712","3979722","15","17","56170"
"","1699351","491","3461","true","1414443","120029","4","19","1007"
"","1919321","1489","1289","true","1851340","1501425","3","54","15951"
"","2633999","1283","2053","true","2059160","1966775","24","39","18757"
"","9517121","2753","3457","true","3533752","6724563","7","44","9103"
"","5668219","2963","1913","true","2807357","3884376","42","54","173013"
"","747491","967","773","true","130192","161885","6","3","23783"
"","281179","887","317","true","22036","37115","0","32","72"
"","3703421","2137","1733","true","855290","867421","12","27","3125"
"","2191361","1049","2089","true","1043598","50195","4","18","1286"
"","3892243","1229","3167","true","614561","1542492","15","61","65439"
"","9351733","3301","2833","true","4985405","3575878","44","12","30070"
"","3596101","1499","2399","true","1436801","2860851","3","16","129055"
"","4953197","1487","3331","true","2744123","419085","8","10","3144"
"","270197","1721","157","true","61580","71942","44","6","4109"
"","958091","337","2843","true","157352","934474","3","6","1551"
"","2972143","1303","2281","true","495350","881038","7","4","247278"
"","9504149","3343","2843","true","5845256","8315823","7","13","3723"
"","21427","3061","7","true","460","18758","0","1","25"
"","4532273","1373","3301","true","2792323","379292","40","27","12300"
"","316607","137","2311","true","30723","71549","0","3","42"
"","3418531","1787","1913","true","655594","2160248","4","18","730"
"","2110583","1093","1931","true","1369357","865484","5","25","42197"
"","6773927","2687","2521","true","549342","5881257","56","2","32242"
"","563729","577","977","true","258312","485073","41","14","6377"
"","304583","541","563","true","175330","291645","8","2","1551"
"","5681993","2099","2707","true","2786720","3557053","1","42","5667"
"","180827","857","211","true","149737","61961","0","5","51"
"","43733","101","433","true","42977","16131","4","30","731"
"","5279657","1861","2837","true","4172628","2671855","0","20","51"
"","4438873","2131","2083","true","3734673","2307818","27","16","8868"
"","1361461","1453","937","true","843751","1231669","70","18","12140"
"","2126287","1013","2099","true","1397738","54378","3","42","7857"
"","6220609","2617","2377","true","4612746","296114","18","5","8573"
"","11335417","3203","3539","true","8280921","3651909","14","35","1149982"
"","7525279","2239","3361","true","1469619","2945098","15","21","2895"
"","1960697","701","2797","true","1187377","465347","29","20","22885"
"","6978691","2399","2909","true","2415354","4823950","44","43","17679"
"","6861667","3517","1951","true","1050696","3888915","23","21","452370"
"","7729229","2333","3313","true","4184757","2630960","61","67","982808"
"","1359577","1063","1279","true","1348306","317432","1","15","1502"
"","1523657","2377","641","true","1090411","740992","3","7","998"
"","540649","937","577","true","27335","305624","15","16","2282"
"","3814303","1471","2593","true","486152","2996176","9","39","1239"
"","3751327","3529","1063","true","146988","1493809","3","32","4666"
"","252649","797","317","true","132612","183015","1","4","1452"
"","3509119","1721","2039","true","3360796","2302555","7","19","6869"
"","4181143","2377","1759","true","2210918","3331401","1","26","534"
"","5049943","1471","3433","true","4592714","818128","24","1","3396"
"","2386361","3319","719","true","328333","2361665","5","12","5011"
"","5897383","2113","2791","true","3575590","5406486","12","60","13459"
"","3030211","2207","1373","true","2805893","1466244","7","15","3846"
"","434983","251","1733","true","210105","104936","14","3","11663"
"","148433","983","151","true","117236","119501","8","12","1708"
"","8238851","2729","3019","true","7895706","4278944","6","29","2387"
"","733151","691","1061","true","219625","493952","9","40","2270"
"","2032399","1567","1297","true","1986552","298893","47","11","30435"
"","4808953","1493","3221","true","3814023","3180991","4","15","18697"
"","1483297","2063","719","true","761625","1153480","59","12","9425"
"","1448257","2677","541","true","538815","1274575","2","13","3249"
"","418973","3299","127","true","295738","400386","0","6","30"
"","9555401","3319","2879","true","7509852","3653174","12","93","1770408"
"","273983","3301","83","true","120758","54738","14","27","3113"
"","1550869","821","1889","true","552433","1339772","10","5","4455"
"","543013","2843","191","true","105371","267912","1","15","262"
"","1813403","3187","569","true","390011","827003","7","29","178807"
"","3007211","3301","911","true","2190503","2985806","43","17","157684"
"","9443377","2887","3271","true","8224905","8608876","15","43","15285"
"","7165927","3347","2141","true","2447917","5633725","5","44","88039"
"","7524173","2267","3319","true","2690133","1400210","0","15","43"
"","798883","281","2843","true","124425","306513","9","4","1810"
"","2905519","3539","821","true","148917","1766240","9","67","29800"
"","76061","3307","23","true","27057","59993","2","2","371"
"","4824389","2399","2011","true","2115381","942968","20","9","30112"
"","2662151","967","2753","true","1924473","1207926","7","1","3204"
"","6893947","3041","2267","true","5745603","5840817","28","15","10105"
"","899677","421","2137","true","310546","520204","11","10","850"
"","814057","281","2897","true","504445","442906","8","4","2826"
"","3750713","1171","3203","true","3155474","355613","5","53","572306"
"","803353","227","3539","true","431177","724688","0","23","57"
"","8070983","3433","2351","true","7977410","7809193","15","32","23042"
"","5198383","1787","2909","true","3082030","3777281","17","9","3137"
"","2823551","1201","2351","true","550726","449842","36","32","81939"
"","1054409","1949","541","true","1021514","74764","5","17","28582"
"","471577","409","1153","true","256178","118754","19","22","76743"
"","4525973","2287","1979","true","935204","4356895","42","46","258726"
"","164557","79","2083","true","27371","113007","2","7","198"
"","3336733","2287","1459","true","1117444","71341","3","86","183797"
"","253559","1117","227","true","103089","182993","12","4","9340"
"","584483","223","2621","true","117531","66910","4","5","738"
"","7198591","2273","3167","true","2088447","5191092","13","36","134135"
"","279943","271","1033","true","69108","171817","1","4","136"
"","9937313","3217","3089","true","260943","6041892","5","30","3649"
"","12234779","3533","3463","true","4153892","11877030","16","18","22594"
"","231619","67","3457","true","116866","183866","2","3","181"
"","272497","269","1013","true","239716","217658","16","15","6792"
"","11188349","3371","3319","true","11082267","10889765","21","93","858512"
"","38939","1693","23","true","17016","5165","4","17","497"
"","1333237","2017","661","true","189071","620709","0","26","74"
"","2384423","1657","1439","true","1501864","1632767","5","85","2204"
"","1943701","2143","907","true","235488","1737480","12","22","23414"
"","4698703","2129","2207","true","904147","3821801","14","15","121952"
"","597713","659","907","true","111058","115012","1","22","594"
"","7755949","3299","2351","true","2016176","1983262","20","16","11439"
