#### DATA MINER - 1557690624519
#### Pollard 3 
"n","p","q","success","bInit","b","i","time (µs)"
"6319","89","71","true","3","5468","7","20"
"403","31","13","true","3","326","3","39"
"949","73","13","true","3","729","3","24"
"2279","53","43","true","3","990","7","41"
"3827","89","43","true","3","1463","7","52"
"3901","47","83","true","3","1787","23","59"
"1909","83","23","true","3","300","11","42"
"1769","61","29","true","3","123","5","18"
"4183","47","89","true","3","802","11","42"
"2201","31","71","true","3","1582","5","21"
"5251","89","59","true","3","4985","11","25"
"1121","59","19","true","3","666","6","39"
"1711","29","59","true","3","871","7","35"
"1513","17","89","true","3","358","6","18"
"2291","79","29","true","3","146","7","19"
"481","13","37","true","3","248","3","21"
"493","29","17","true","3","460","6","45"
"4897","59","83","true","3","2361","29","74"
"1769","61","29","true","3","123","5","28"
"3149","47","67","true","3","2212","11","26"
"1843","19","97","1843","3","1","6","27"
"5723","97","59","true","3","4560","6","22"
"2773","47","59","true","3","2257","23","57"
"253","23","11","true","3","100","5","18"
"1349","19","71","true","3","742","6","36"
"3007","31","97","true","3","1551","5","40"
"2077","67","31","true","3","156","5","54"
"1387","73","19","true","3","1242","4","25"
"2701","37","73","true","3","877","4","18"
"1081","47","23","true","3","990","11","62"
"4559","47","97","true","3","777","6","82"
"4897","59","83","true","3","2361","29","81"
"2279","53","43","true","3","990","7","22"
"8633","89","97","true","3","7567","6","21"
"2117","29","73","true","3","1242","4","23"
"2173","41","53","true","3","206","4","40"
"2183","37","59","true","3","371","6","25"
"899","31","29","true","3","94","5","27"
"1247","29","43","1247","3","1","7","43"
"3869","53","73","true","3","3651","4","25"
"551","19","29","true","3","286","6","31"
"2773","47","59","true","3","2257","23","66"
"5429","89","61","true","3","4454","5","21"
"803","73","11","true","3","147","4","17"
"7921","89","89","true","3","802","11","26"
"1271","41","31","true","3","1149","4","32"
"767","59","13","true","3","729","3","26"
"1027","13","79","true","3","729","3","23"
"1591","43","37","true","3","815","6","41"
"893","19","47","true","3","495","6","68"
"5609","71","79","true","3","3622","7","20"
"5561","83","67","true","3","1877","11","41"
"1271","31","41","true","3","1149","4","23"
"899","31","29","true","3","94","5","41"
"1681","41","41","true","3","1190","4","16"
"1007","19","53","true","3","77","6","19"
"4453","73","61","true","3","1972","4","22"
"1909","83","23","true","3","300","11","40"
"4187","53","79","4187","3","1","13","31"
"1219","23","53","true","3","599","11","25"
"1829","31","59","true","3","435","5","41"
"1357","59","23","true","3","737","11","41"
"923","13","71","true","3","729","3","23"
"1541","23","67","1541","3","1","11","24"
"2701","37","73","true","3","877","4","31"
"533","13","41","true","3","196","3","31"
"143","13","11","true","3","14","3","24"
"2537","43","59","true","3","517","7","35"
"4171","43","97","true","3","3008","6","25"
"4189","59","71","true","3","3054","7","20"
"1003","17","59","true","3","902","6","28"
"1003","59","17","true","3","902","6","40"
"2911","41","71","true","3","2379","4","16"
"1961","53","37","true","3","1296","6","18"
"779","41","19","true","3","83","4","16"
"3233","53","61","true","3","916","5","40"
"899","31","29","true","3","94","5","23"
"1649","97","17","1649","3","1","6","40"
"5183","73","71","true","3","3870","4","39"
"1769","61","29","true","3","123","5","44"
"1537","29","53","true","3","407","7","20"
"1691","89","19","true","3","1426","6","19"
"407","11","37","true","3","232","5","22"
"1207","17","71","true","3","103","6","23"
"4559","97","47","true","3","777","6","56"
"2479","37","67","true","3","963","6","33"
"2501","41","61","true","3","2338","4","44"
"3053","71","43","3053","3","1","7","20"
"1513","89","17","true","3","358","6","19"
"1517","41","37","true","3","1395","4","32"
"5609","71","79","true","3","3622","7","28"
"3713","47","79","true","3","2450","13","43"
"1333","43","31","true","3","838","5","33"
"1003","59","17","true","3","902","6","19"
"869","11","79","true","3","210","5","24"
"3397","43","79","true","3","2753","7","21"
"1633","23","71","true","3","285","7","37"
"1909","83","23","true","3","300","11","28"
"3397","43","79","true","3","2753","7","47"
"451","41","11","true","3","411","4","25"
"2291","79","29","true","3","146","7","35"
"713","23","31","true","3","652","5","26"
"767","13","59","true","3","729","3","22"
"1541","23","67","1541","3","1","11","25"
"2201","31","71","true","3","1582","5","18"
"1247","29","43","1247","3","1","7","35"
"3239","41","79","true","3","1723","4","17"
"1513","17","89","true","3","358","6","51"
"3953","67","59","true","3","2212","11","50"
"1219","53","23","true","3","599","11","41"
"5293","67","79","true","3","1274","11","28"
"1517","37","41","true","3","1395","4","39"
"551","29","19","true","3","286","6","30"
"629","37","17","629","3","1","6","39"
"4559","97","47","true","3","777","6","26"
"1343","79","17","true","3","460","6","19"
"341","11","31","341","3","1","5","57"
"2491","53","47","true","3","2121","13","51"
"7081","97","73","true","3","6498","4","36"
"2759","89","31","true","3","2140","5","18"
"493","17","29","true","3","460","6","26"
"2993","41","73","2993","3","1","4","44"
"851","23","37","true","3","519","6","41"
"323","17","19","323","3","1","6","22"
"611","13","47","true","3","118","3","24"
"5063","83","61","true","3","123","5","21"
"1159","61","19","true","3","733","5","42"
"2047","89","23","2047","3","1","11","24"
"2747","41","67","true","3","411","4","24"
"589","19","31","true","3","125","5","24"
"2257","37","61","true","3","306","5","33"
"731","17","43","true","3","256","6","28"
"3953","67","59","true","3","2212","11","26"
"2491","53","47","true","3","2121","13","50"
"7081","97","73","true","3","6498","4","85"
"1681","41","41","true","3","1190","4","20"
"481","13","37","true","3","248","3","36"
"589","19","31","true","3","125","5","26"
"1073","29","37","true","3","112","6","35"
"403","13","31","true","3","326","3","23"
"3901","83","47","true","3","1787","23","40"
"6319","71","89","true","3","5468","7","35"
"2993","73","41","2993","3","1","4","16"
"1649","17","97","1649","3","1","6","17"
"6499","67","97","true","3","3978","6","25"
"1073","29","37","true","3","112","6","39"
"3397","79","43","true","3","2753","7","19"
"253","23","11","true","3","100","5","17"
"2263","31","73","true","3","1242","4","23"
"3953","67","59","true","3","2212","11","40"
"473","11","43","true","3","408","5","31"
"8633","89","97","true","3","7567","6","34"
"2501","41","61","true","3","2338","4","24"
"899","29","31","true","3","94","5","26"
"1207","17","71","true","3","103","6","18"
"3337","47","71","true","3","356","7","19"
"979","11","89","true","3","716","5","39"
"323","19","17","323","3","1","6","18"
"3403","41","83","true","3","1641","4","23"
"803","11","73","true","3","147","4","50"
"3953","67","59","true","3","2212","11","26"
"341","11","31","341","3","1","5","39"
"611","13","47","true","3","118","3","16"
"3827","89","43","true","3","1463","7","36"
"2479","67","37","true","3","963","6","34"
"1577","19","83","true","3","381","6","17"
"1363","47","29","true","3","262","7","42"
"697","41","17","true","3","288","4","16"
"871","13","67","true","3","729","3","15"
"7663","97","79","true","3","6306","6","20"
"3569","83","43","true","3","1119","7","37"
"299","23","13","true","3","131","3","25"
"1577","83","19","true","3","381","6","19"
"341","31","11","341","3","1","5","33"
"4661","79","59","true","3","1423","13","38"
"2537","59","43","true","3","517","7","36"
"1537","29","53","true","3","407","7","21"
"1943","67","29","true","3","813","7","22"
"2911","71","41","true","3","2379","4","41"
"2809","53","53","true","3","2015","13","33"
"2923","79","37","true","3","223","6","35"
"5723","59","97","true","3","4560","6","19"
"731","43","17","true","3","256","6","19"
"1139","17","67","true","3","494","6","29"
"7387","89","83","true","3","3205","11","38"
"899","29","31","true","3","94","5","31"
"407","37","11","true","3","232","5","26"
"4087","61","67","true","3","1831","5","84"
"3071","37","83","true","3","630","6","43"
"143","13","11","true","3","14","3","16"
"3337","71","47","true","3","356","7","23"
"1067","11","97","true","3","969","5","40"
"2279","43","53","true","3","990","7","21"
"589","19","31","true","3","125","5","18"
"1219","53","23","true","3","599","11","42"
"793","13","61","true","3","729","3","25"
"6557","83","79","true","3","4978","13","36"
"2231","23","97","true","3","680","6","21"
"1349","71","19","true","3","742","6","31"
"3481","59","59","true","3","1063","29","51"
"1363","29","47","true","3","262","7","22"
"5063","61","83","true","3","123","5","21"
"3569","43","83","true","3","1119","7","27"
"1003","59","17","true","3","902","6","43"
"2701","73","37","true","3","877","4","41"
"4891","67","73","true","3","3359","4","23"
"4331","71","61","true","3","3783","5","43"
"1891","61","31","1891","3","1","5","18"
"5429","89","61","true","3","4454","5","34"
"2047","23","89","2047","3","1","11","50"
"869","11","79","true","3","210","5","53"
"689","13","53","true","3","40","3","50"
"1333","31","43","true","3","838","5","24"
"2407","29","83","true","3","1451","7","20"
"949","13","73","true","3","729","3","22"
"1357","59","23","true","3","737","11","41"
"893","19","47","true","3","495","6","20"
"451","41","11","true","3","411","4","33"
"2021","43","47","true","3","732","7","20"
"5293","79","67","true","3","1274","11","60"
"3403","41","83","true","3","1641","4","17"
"1927","41","47","true","3","1272","4","16"
"1219","53","23","true","3","599","11","25"
"6887","97","71","true","3","6209","6","34"
"3149","67","47","true","3","2212","11","41"
"1037","61","17","true","3","611","5","23"
"6319","71","89","true","3","5468","7","20"
"6497","73","89","true","3","2264","4","82"
"253","11","23","true","3","100","5","32"
"559","43","13","true","3","170","3","52"
"3713","79","47","true","3","2450","13","28"
"3569","83","43","true","3","1119","7","33"
"1147","37","31","true","3","528","5","145"
"583","11","53","true","3","386","5","32"
"4891","67","73","true","3","3359","4","28"
"3953","67","59","true","3","2212","11","32"
"3763","53","71","true","3","3693","7","28"
"2627","71","37","true","3","2517","6","55"
"1891","61","31","1891","3","1","5","39"
"817","19","43","true","3","514","6","23"
"3053","43","71","3053","3","1","7","19"
"2263","31","73","true","3","1242","4","22"
"4819","61","79","true","3","3844","5","17"
"949","13","73","true","3","729","3","31"
"6059","73","83","true","3","147","4","38"
"2623","43","61","true","3","1526","5","24"
"1273","19","67","true","3","628","6","25"
"2183","59","37","true","3","371","6","34"
"689","53","13","true","3","40","3","38"
"667","29","23","true","3","262","7","25"
"4183","47","89","true","3","802","11","49"
"2279","43","53","true","3","990","7","20"
"5767","73","79","true","3","2118","4","40"
"361","19","19","true","3","324","6","41"
"737","11","67","true","3","89","5","25"
"6557","79","83","true","3","4978","13","27"
"1157","13","89","true","3","729","3","37"
"1649","17","97","1649","3","1","6","18"
"1271","31","41","true","3","1149","4","40"
"1333","31","43","true","3","838","5","18"
"4331","61","71","true","3","3783","5","33"
"737","67","11","true","3","89","5","33"
"1679","73","23","true","3","147","4","24"
"7081","73","97","true","3","6498","4","38"
"5963","67","89","5963","3","1","11","24"
"1037","17","61","true","3","611","5","40"
"7031","89","79","true","3","6409","11","40"
"817","43","19","true","3","514","6","24"
"5917","97","61","true","3","1648","5","18"
"5251","59","89","true","3","4985","11","40"
"2059","29","71","2059","3","1","7","35"
"2419","41","59","true","3","1846","4","21"
"4399","53","83","true","3","1326","13","49"
"3953","67","59","true","3","2212","11","32"
"899","31","29","true","3","94","5","23"
"5767","79","73","true","3","2118","4","24"
"817","43","19","true","3","514","6","25"
"799","47","17","true","3","307","6","41"
"253","23","11","true","3","100","5","34"
"1537","53","29","true","3","407","7","19"
"2747","41","67","true","3","411","4","36"
"319","11","29","true","3","210","5","38"
"1829","59","31","true","3","435","5","38"
"3149","47","67","true","3","2212","11","53"
"2759","89","31","true","3","2140","5","57"
"3763","53","71","true","3","3693","7","129"
"4661","79","59","true","3","1423","13","137"
"1121","19","59","true","3","666","6","23"
"1261","97","13","true","3","729","3","17"
"2407","83","29","true","3","1451","7","20"
"2117","29","73","true","3","1242","4","17"
"2047","89","23","2047","3","1","11","60"
"6499","97","67","true","3","3978","6","51"
"2867","61","47","true","3","1465","5","18"
"5963","89","67","5963","3","1","11","29"
"3481","59","59","true","3","1063","29","62"
"1247","29","43","1247","3","1","7","25"
"697","41","17","true","3","288","4","48"
"3053","43","71","3053","3","1","7","34"
"979","89","11","true","3","716","5","39"
"3551","53","67","true","3","1341","11","26"
"3337","47","71","true","3","356","7","23"
"1843","19","97","1843","3","1","6","22"
"7081","73","97","true","3","6498","4","173"
"3293","37","89","true","3","2850","6","21"
"1219","23","53","true","3","599","11","27"
"1909","23","83","true","3","300","11","24"
"803","11","73","true","3","147","4","24"
"6889","83","83","true","3","1578","41","68"
"5329","73","73","true","3","2410","4","24"
"1067","11","97","true","3","969","5","18"
"2201","71","31","true","3","1582","5","51"
"3431","73","47","true","3","2118","4","34"
"5293","79","67","true","3","1274","11","29"
"793","13","61","true","3","729","3","35"
"869","11","79","true","3","210","5","22"
"1501","79","19","true","3","381","6","18"
"5251","89","59","true","3","4985","11","25"
"1157","13","89","true","3","729","3","27"
